4,substitutions,1465224437797,4_1,multiple,"Небо ясно, под небом *места* много всем.",хутор|царство|угол|урочище|профессия|роль|отделение
4,substitutions,1465224437797,4_1,multiple,"Небо ясно, под небом *места* много всем.",район|областной центр|владение|объем|служба|житница|склад
4,substitutions,1465224437797,4_1,multiple,"Небо ясно, под небом *места* много всем.",промысел|край|помещение|пункт|поместье|обязанность|закоулок
4,substitutions,1465224437797,4_1,multiple,"Небо ясно, под небом *места* много всем.",ипподром|казнохранилище|область|мастерство|станция|земля|местонахождение
4,substitutions,1465224437797,4_1,multiple,"Небо ясно, под небом *места* много всем.",искусство|станица|месторасположение|местоположение|простор|весь|хранилище
4,substitutions,1465224437797,4_1,multiple,"Небо ясно, под небом *места* много всем.",дело|вместилище|промежуток|складочное место|околоток|крепость|страна
4,substitutions,1465224437797,4_1,multiple,"Небо ясно, под небом *места* много всем.",уголок|губерния|остановка|призвание|звание|арена|окраина
4,substitutions,1465224437797,4_1,multiple,"Небо ясно, под небом *места* много всем.",сокровищница|пребывание|улица|функция|город|синекура|отправление
4,substitutions,1465224437797,4_1,multiple,"Небо ясно, под небом *места* много всем.",государство|ремесло|регион|водовместилище|поле|село|местечко
4,substitutions,1465224437797,4_1,multiple,"Небо ясно, под небом *места* много всем.",библиотека|водоем|гнездилище|округ|поселение|территория|резервуар
4,substitutions,1465224437797,4_1,multiple,"Небо ясно, под небом *места* много всем.",поселок|ризница|аул|работа|трек|графство|аквариум
4,substitutions,1465224437797,4_1,multiple,"Небо ясно, под небом *места* много всем.",столица|локализация|уезд|площадь|книгохранилище|полоса|циклодром
4,substitutions,1465224437797,4_1,multiple,"Небо ясно, под небом *места* много всем.",местопребывание|пост|приют|база|амплуа|кабинет|специальность
4,substitutions,1465224437797,4_1,multiple,"Небо ясно, под небом *места* много всем.",местность|рукоделие|форум|сосредоточение|поляна|ристалище|статус
4,substitutions,1465224437797,4_1,multiple,"Небо ясно, под небом *места* много всем.",положение|локация|координаты|депо|поприще|должность|округа
4,substitutions,1465224437797,4_1,multiple,"Небо ясно, под небом *места* много всем.",торговля|сторона|круг|пространство|колония|позиция|арсенал
4,substitutions,1465224437797,4_1,multiple,"Небо ясно, под небом *места* много всем.",занятие|промышленность|точка
5,substitutions,1465224437797,5_1,multiple,"По заведённому порядку чиновниками комиссариатского и кораблестроительного департаментов груз, назначенный в Петропавловск и Охотск, сдавался командиру судна не по *местам*, как то делается на коммерческих судах, а по мере, весу и счёту.",бассейн|убежище|околица|расположение|манеж|гнездо|деревня
5,substitutions,1465224437797,5_1,multiple,"По заведённому порядку чиновниками комиссариатского и кораблестроительного департаментов груз, назначенный в Петропавловск и Охотск, сдавался командиру судна не по *местам*, как то делается на коммерческих судах, а по мере, весу и счёту.",хутор|царство|угол|урочище|профессия|роль|отделение
5,substitutions,1465224437797,5_1,multiple,"По заведённому порядку чиновниками комиссариатского и кораблестроительного департаментов груз, назначенный в Петропавловск и Охотск, сдавался командиру судна не по *местам*, как то делается на коммерческих судах, а по мере, весу и счёту.",район|областной центр|владение|объем|служба|житница|склад
5,substitutions,1465224437797,5_1,multiple,"По заведённому порядку чиновниками комиссариатского и кораблестроительного департаментов груз, назначенный в Петропавловск и Охотск, сдавался командиру судна не по *местам*, как то делается на коммерческих судах, а по мере, весу и счёту.",промысел|край|помещение|пункт|поместье|обязанность|закоулок
5,substitutions,1465224437797,5_1,multiple,"По заведённому порядку чиновниками комиссариатского и кораблестроительного департаментов груз, назначенный в Петропавловск и Охотск, сдавался командиру судна не по *местам*, как то делается на коммерческих судах, а по мере, весу и счёту.",ипподром|казнохранилище|область|мастерство|станция|земля|местонахождение
5,substitutions,1465224437797,5_1,multiple,"По заведённому порядку чиновниками комиссариатского и кораблестроительного департаментов груз, назначенный в Петропавловск и Охотск, сдавался командиру судна не по *местам*, как то делается на коммерческих судах, а по мере, весу и счёту.",искусство|станица|месторасположение|местоположение|простор|весь|хранилище
5,substitutions,1465224437797,5_1,multiple,"По заведённому порядку чиновниками комиссариатского и кораблестроительного департаментов груз, назначенный в Петропавловск и Охотск, сдавался командиру судна не по *местам*, как то делается на коммерческих судах, а по мере, весу и счёту.",дело|вместилище|промежуток|складочное место|околоток|крепость|страна
5,substitutions,1465224437797,5_1,multiple,"По заведённому порядку чиновниками комиссариатского и кораблестроительного департаментов груз, назначенный в Петропавловск и Охотск, сдавался командиру судна не по *местам*, как то делается на коммерческих судах, а по мере, весу и счёту.",уголок|губерния|остановка|призвание|звание|арена|окраина
5,substitutions,1465224437797,5_1,multiple,"По заведённому порядку чиновниками комиссариатского и кораблестроительного департаментов груз, назначенный в Петропавловск и Охотск, сдавался командиру судна не по *местам*, как то делается на коммерческих судах, а по мере, весу и счёту.",сокровищница|пребывание|улица|функция|город|синекура|отправление
5,substitutions,1465224437797,5_1,multiple,"По заведённому порядку чиновниками комиссариатского и кораблестроительного департаментов груз, назначенный в Петропавловск и Охотск, сдавался командиру судна не по *местам*, как то делается на коммерческих судах, а по мере, весу и счёту.",государство|ремесло|регион|водовместилище|поле|село|местечко
5,substitutions,1465224437797,5_1,multiple,"По заведённому порядку чиновниками комиссариатского и кораблестроительного департаментов груз, назначенный в Петропавловск и Охотск, сдавался командиру судна не по *местам*, как то делается на коммерческих судах, а по мере, весу и счёту.",библиотека|водоем|гнездилище|округ|поселение|территория|резервуар
5,substitutions,1465224437797,5_1,multiple,"По заведённому порядку чиновниками комиссариатского и кораблестроительного департаментов груз, назначенный в Петропавловск и Охотск, сдавался командиру судна не по *местам*, как то делается на коммерческих судах, а по мере, весу и счёту.",поселок|ризница|аул|работа|трек|графство|аквариум
5,substitutions,1465224437797,5_1,multiple,"По заведённому порядку чиновниками комиссариатского и кораблестроительного департаментов груз, назначенный в Петропавловск и Охотск, сдавался командиру судна не по *местам*, как то делается на коммерческих судах, а по мере, весу и счёту.",столица|локализация|уезд|площадь|книгохранилище|полоса|циклодром
5,substitutions,1465224437797,5_1,multiple,"По заведённому порядку чиновниками комиссариатского и кораблестроительного департаментов груз, назначенный в Петропавловск и Охотск, сдавался командиру судна не по *местам*, как то делается на коммерческих судах, а по мере, весу и счёту.",местопребывание|пост|приют|база|амплуа|кабинет|специальность
5,substitutions,1465224437797,5_1,multiple,"По заведённому порядку чиновниками комиссариатского и кораблестроительного департаментов груз, назначенный в Петропавловск и Охотск, сдавался командиру судна не по *местам*, как то делается на коммерческих судах, а по мере, весу и счёту.",местность|рукоделие|форум|сосредоточение|поляна|ристалище|статус
5,substitutions,1465224437797,5_1,multiple,"По заведённому порядку чиновниками комиссариатского и кораблестроительного департаментов груз, назначенный в Петропавловск и Охотск, сдавался командиру судна не по *местам*, как то делается на коммерческих судах, а по мере, весу и счёту.",положение|локация|координаты|депо|поприще|должность|округа
5,substitutions,1465224437797,5_1,multiple,"По заведённому порядку чиновниками комиссариатского и кораблестроительного департаментов груз, назначенный в Петропавловск и Охотск, сдавался командиру судна не по *местам*, как то делается на коммерческих судах, а по мере, весу и счёту.",торговля|сторона|круг|пространство|колония|позиция|арсенал
5,substitutions,1465224437797,5_1,multiple,"По заведённому порядку чиновниками комиссариатского и кораблестроительного департаментов груз, назначенный в Петропавловск и Охотск, сдавался командиру судна не по *местам*, как то делается на коммерческих судах, а по мере, весу и счёту.",занятие|промышленность|точка
6,substitutions,1465224437797,6_1,multiple,"Ночью пришло приказание начальника 3 В.-С. Стр. дивизии г.-м. Кашталинского оставаться на предстоящий день на занимаемых накануне *позициях* и обороняться во что бы то ни стало.",город|место|околица|обстановка|поза|поле|село
6,substitutions,1465224437797,6_1,multiple,"Ночью пришло приказание начальника 3 В.-С. Стр. дивизии г.-м. Кашталинского оставаться на предстоящий день на занимаемых накануне *позициях* и обороняться во что бы то ни стало.",расположение|манеж|местечко|деревня|хутор|урочище|округ
6,substitutions,1465224437797,6_1,multiple,"Ночью пришло приказание начальника 3 В.-С. Стр. дивизии г.-м. Кашталинского оставаться на предстоящий день на занимаемых накануне *позициях* и обороняться во что бы то ни стало.",поселение|район|территория|поселок|аул|точка зрения|трек
6,substitutions,1465224437797,6_1,multiple,"Ночью пришло приказание начальника 3 В.-С. Стр. дивизии г.-м. Кашталинского оставаться на предстоящий день на занимаемых накануне *позициях* и обороняться во что бы то ни стало.",столица|локализация|уезд|площадь|обстоятельства|край|помещение
6,substitutions,1465224437797,6_1,multiple,"Ночью пришло приказание начальника 3 В.-С. Стр. дивизии г.-м. Кашталинского оставаться на предстоящий день на занимаемых накануне *позициях* и обороняться во что бы то ни стало.",размещение|пункт|поместье|полоса|циклодром|местопребывание|пост
6,substitutions,1465224437797,6_1,multiple,"Ночью пришло приказание начальника 3 В.-С. Стр. дивизии г.-м. Кашталинского оставаться на предстоящий день на занимаемых накануне *позициях* и обороняться во что бы то ни стало.",ипподром|состояние|местность|подход|область|сосредоточение|станция
6,substitutions,1465224437797,6_1,multiple,"Ночью пришло приказание начальника 3 В.-С. Стр. дивизии г.-м. Кашталинского оставаться на предстоящий день на занимаемых накануне *позициях* и обороняться во что бы то ни стало.",поляна|местонахождение|ристалище|станица|месторасположение|местоположение|статус
6,substitutions,1465224437797,6_1,multiple,"Ночью пришло приказание начальника 3 В.-С. Стр. дивизии г.-м. Кашталинского оставаться на предстоящий день на занимаемых накануне *позициях* и обороняться во что бы то ни стало.",простор|положение|весь|локация|координаты|поприще|должность
6,substitutions,1465224437797,6_1,multiple,"Ночью пришло приказание начальника 3 В.-С. Стр. дивизии г.-м. Кашталинского оставаться на предстоящий день на занимаемых накануне *позициях* и обороняться во что бы то ни стало.",взгляд|промежуток|околоток|сторона|постановка|крепость|страна
6,substitutions,1465224437797,6_1,multiple,"Ночью пришло приказание начальника 3 В.-С. Стр. дивизии г.-м. Кашталинского оставаться на предстоящий день на занимаемых накануне *позициях* и обороняться во что бы то ни стало.",уголок|пространство|наименование|губерния|колония|воззрение|жизнь
6,substitutions,1465224437797,6_1,multiple,"Ночью пришло приказание начальника 3 В.-С. Стр. дивизии г.-м. Кашталинского оставаться на предстоящий день на занимаемых накануне *позициях* и обороняться во что бы то ни стало.",условия|ситуация|арена|окраина|форт|пребывание|отношение|точка
7,substitutions,1465224437797,7_1,multiple,"Мне предлагают *место* в банке. Шесть тысяч в год…",бассейн|убежище|околица|расположение|манеж|гнездо|деревня
7,substitutions,1465224437797,7_1,multiple,"Мне предлагают *место* в банке. Шесть тысяч в год…",хутор|царство|угол|урочище|профессия|роль|отделение
7,substitutions,1465224437797,7_1,multiple,"Мне предлагают *место* в банке. Шесть тысяч в год…",район|областной центр|владение|объем|служба|житница|склад
7,substitutions,1465224437797,7_1,multiple,"Мне предлагают *место* в банке. Шесть тысяч в год…",промысел|край|помещение|пункт|поместье|обязанность|закоулок
7,substitutions,1465224437797,7_1,multiple,"Мне предлагают *место* в банке. Шесть тысяч в год…",ипподром|казнохранилище|область|мастерство|станция|земля|местонахождение
7,substitutions,1465224437797,7_1,multiple,"Мне предлагают *место* в банке. Шесть тысяч в год…",искусство|станица|месторасположение|местоположение|простор|весь|хранилище
7,substitutions,1465224437797,7_1,multiple,"Мне предлагают *место* в банке. Шесть тысяч в год…",дело|вместилище|промежуток|складочное место|околоток|крепость|страна
7,substitutions,1465224437797,7_1,multiple,"Мне предлагают *место* в банке. Шесть тысяч в год…",уголок|губерния|остановка|призвание|звание|арена|окраина
7,substitutions,1465224437797,7_1,multiple,"Мне предлагают *место* в банке. Шесть тысяч в год…",сокровищница|пребывание|улица|функция|город|синекура|отправление
7,substitutions,1465224437797,7_1,multiple,"Мне предлагают *место* в банке. Шесть тысяч в год…",государство|ремесло|регион|водовместилище|поле|село|местечко
7,substitutions,1465224437797,7_1,multiple,"Мне предлагают *место* в банке. Шесть тысяч в год…",библиотека|водоем|гнездилище|округ|поселение|территория|резервуар
7,substitutions,1465224437797,7_1,multiple,"Мне предлагают *место* в банке. Шесть тысяч в год…",поселок|ризница|аул|работа|трек|графство|аквариум
7,substitutions,1465224437797,7_1,multiple,"Мне предлагают *место* в банке. Шесть тысяч в год…",столица|локализация|уезд|площадь|книгохранилище|полоса|циклодром
7,substitutions,1465224437797,7_1,multiple,"Мне предлагают *место* в банке. Шесть тысяч в год…",местопребывание|пост|приют|база|амплуа|кабинет|специальность
7,substitutions,1465224437797,7_1,multiple,"Мне предлагают *место* в банке. Шесть тысяч в год…",местность|рукоделие|форум|сосредоточение|поляна|ристалище|статус
7,substitutions,1465224437797,7_1,multiple,"Мне предлагают *место* в банке. Шесть тысяч в год…",положение|локация|координаты|депо|поприще|должность|округа
7,substitutions,1465224437797,7_1,multiple,"Мне предлагают *место* в банке. Шесть тысяч в год…",торговля|сторона|круг|пространство|колония|позиция|арсенал
7,substitutions,1465224437797,7_1,multiple,"Мне предлагают *место* в банке. Шесть тысяч в год…",занятие|промышленность|точка
8,substitutions,1465224437797,8_1,multiple,"Посети наши *места*.",бассейн|убежище|околица|расположение|манеж|гнездо|деревня
8,substitutions,1465224437797,8_1,multiple,"Посети наши *места*.",хутор|царство|угол|урочище|профессия|роль|отделение
8,substitutions,1465224437797,8_1,multiple,"Посети наши *места*.",район|областной центр|владение|объем|служба|житница|склад
8,substitutions,1465224437797,8_1,multiple,"Посети наши *места*.",промысел|край|помещение|пункт|поместье|обязанность|закоулок
8,substitutions,1465224437797,8_1,multiple,"Посети наши *места*.",ипподром|казнохранилище|область|мастерство|станция|земля|местонахождение
8,substitutions,1465224437797,8_1,multiple,"Посети наши *места*.",искусство|станица|месторасположение|местоположение|простор|весь|хранилище
8,substitutions,1465224437797,8_1,multiple,"Посети наши *места*.",дело|вместилище|промежуток|складочное место|околоток|крепость|страна
8,substitutions,1465224437797,8_1,multiple,"Посети наши *места*.",уголок|губерния|остановка|призвание|звание|арена|окраина
8,substitutions,1465224437797,8_1,multiple,"Посети наши *места*.",сокровищница|пребывание|улица|функция|город|синекура|отправление
8,substitutions,1465224437797,8_1,multiple,"Посети наши *места*.",государство|ремесло|регион|водовместилище|поле|село|местечко
8,substitutions,1465224437797,8_1,multiple,"Посети наши *места*.",библиотека|водоем|гнездилище|округ|поселение|территория|резервуар
8,substitutions,1465224437797,8_1,multiple,"Посети наши *места*.",поселок|ризница|аул|работа|трек|графство|аквариум
8,substitutions,1465224437797,8_1,multiple,"Посети наши *места*.",столица|локализация|уезд|площадь|книгохранилище|полоса|циклодром
8,substitutions,1465224437797,8_1,multiple,"Посети наши *места*.",местопребывание|пост|приют|база|амплуа|кабинет|специальность
8,substitutions,1465224437797,8_1,multiple,"Посети наши *места*.",местность|рукоделие|форум|сосредоточение|поляна|ристалище|статус
8,substitutions,1465224437797,8_1,multiple,"Посети наши *места*.",положение|локация|координаты|депо|поприще|должность|округа
8,substitutions,1465224437797,8_1,multiple,"Посети наши *места*.",торговля|сторона|круг|пространство|колония|позиция|арсенал
8,substitutions,1465224437797,8_1,multiple,"Посети наши *места*.",занятие|промышленность|точка
9,substitutions,1465224437797,9_1,multiple,"Кошелёк был на *месте*, денег в нём полно.",бассейн|убежище|околица|расположение|манеж|гнездо|деревня
9,substitutions,1465224437797,9_1,multiple,"Кошелёк был на *месте*, денег в нём полно.",хутор|царство|угол|урочище|профессия|роль|отделение
9,substitutions,1465224437797,9_1,multiple,"Кошелёк был на *месте*, денег в нём полно.",район|областной центр|владение|объем|служба|житница|склад
9,substitutions,1465224437797,9_1,multiple,"Кошелёк был на *месте*, денег в нём полно.",промысел|край|помещение|пункт|поместье|обязанность|закоулок
